Disease code,Weight,Group,Group_Description,Study,Study_Name,D_Name
10061229,0.34,NCT00085709-2,Induction 7 + 3,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,lung infection
10061229,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,lung infection
D000069544,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,encephalitis infection
10040872,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,skin infection
10040872,1.28,NCT00085709-4,Post-consolidation G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,skin infection
10021881,1.28,NCT00085709-4,Post-consolidation G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,infections and infestations - other specify
D000410,1.71,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,glutamic-pyruvic transaminase
D000410,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,glutamic-pyruvic transaminase
D000410,1.28,NCT00085709-4,Post-consolidation G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,glutamic-pyruvic transaminase
D001219,1.37,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,serum glutamic-oxaloacetic transaminase
D001219,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,serum glutamic-oxaloacetic transaminase
D001219,1.28,NCT00085709-4,Post-consolidation G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,serum glutamic-oxaloacetic transaminase
D000469,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,alkaline phosphatase
D003414,1.02,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,familial nonhemolytic unconjugated hyperbilirubinemia
D003404,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,creatinine
D007962,1.71,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,leukocytes
D007962,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,leukocytes
D007962,2.56,NCT00085709-4,Post-consolidation G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,leukocytes
D007753,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,laboratory
D006098,1.02,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,granulocytes
D006098,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,granulocytes
D006098,6.41,NCT00085709-4,Post-consolidation G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,granulocytes
D001792,3.07,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,platelets
D001792,0.34,NCT00085709-2,Induction 7 + 3,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,platelets
D001792,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,platelets
D001792,2.56,NCT00085709-4,Post-consolidation G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,platelets
D016895,1.02,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,low-serum media
D003681,1.28,NCT00085709-4,Post-consolidation G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,dehydration
D003847,1.28,NCT00085709-4,Post-consolidation G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,deoxyglucose
D016895,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,low-serum media
D018149,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,glucose intolerance
D016895,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,low-serum media
D016895,0.34,NCT00085709-2,Induction 7 + 3,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,low-serum media
D033461,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,hyperuricemia
D018771,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,joint pain
D006470,1.71,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,hemorrhage
D006470,0.34,NCT00085709-2,Induction 7 + 3,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,hemorrhage
D056784,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,leukoencephalopathy
D009462,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,neurology
D009462,0.34,NCT00085709-2,Induction 7 + 3,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,neurology
D058734,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,exsanguinating hemorrhage
D058734,0.68,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,exsanguinating hemorrhage
D012128,1.71,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,respiratory distress syndrome adult
D012128,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,respiratory distress syndrome adult
D004417,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,breath shortness
10065746,1.71,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,bronchopulmonary hemorrhage
D000860,1.37,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,hypoxia
D000860,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,hypoxia
D016066,0.68,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,pleural effusion malignant
D011014,0.68,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,pneumonitis
D011014,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,pneumonitis
D012141,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,infections upper respiratory
D005076,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,rash
D006470,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,hemorrhage
D007022,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,hypotension
D007022,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,hypotension
10042554,0.34,NCT00085709-1,Induction 7 + 3 + G.O.,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,superficial thrombophlebitis
D016769,0.27,NCT00085709-3,Ara-C Consolidation,NCT00085709,S0106 Cytarabine and Daunorubicin w/ or w/o Gemtuzumab Followed By HD Cytarabine and Either Gemtuzumab or Nothing in de Novo AML,embolism and thrombosis
D009026,42.86,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,mortality
D064420,57.14,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,adverse drug events
D001281,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,atrial fibrillation
D007022,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,hypotension
D010493,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,pericarditis
D003092,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,colitis
D000077260,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,somnolence
D001201,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,ascites
D000069544,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,encephalitis infection
D004660,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,encephalitis
D064147,9.52,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,febrile neutropenia
D011014,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,pneumonia
D018805,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,sepsis
D015275,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,tumor lysis syndrome
D002637,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,chest pain
10053692,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,wound complication
D020521,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,stroke
D006408,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,subdural hematoma
D012128,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,acute respiratory distress syndrome
D004417,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,dyspnea
D000860,4.76,NCT00133991-1,R-CVP + HiCy,NCT00133991,Combination Chemotherapy and Rituximab in Treating Patients With Newly Diagnosed Burkitt's Lymphoma or Leukemia,hypoxia
D064420,23.08,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,adverse drug events
D064420,14.29,NCT00186875-2,High Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,adverse drug events
D019190,7.14,NCT00186875-2,High Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,iron overload
D006471,3.85,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,gastrointestinal hemorrhage
10014383,3.85,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,electrocardiogram qt corrected interval prolonged
D013617,7.14,NCT00186875-2,High Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,tachycardia supraventricular
10047281,7.14,NCT00186875-2,High Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,ventricular arrhythmia
D007022,3.85,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,hypotension
D007022,7.14,NCT00186875-2,High Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,hypotension
D007249,3.85,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,inflammation
D013276,3.85,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,stomach ulcer
D004342,3.85,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,drug hypersensitivity
D000069544,3.85,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,encephalitis infection
D000069544,7.14,NCT00186875-2,High Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,encephalitis infection
D000069544,3.85,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,encephalitis infection
D000069544,7.14,NCT00186875-2,High Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,encephalitis infection
D055499,3.85,NCT00186875-1,Standard Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,catheter-related infections
D051437,7.14,NCT00186875-2,High Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,renal failure
D000860,7.14,NCT00186875-2,High Risk,NCT00186875,Therapy for Pediatric Relapsed or Refractory Acute Lymphoblastic Leukemia,hypoxia
D064420,64.0,NCT00288626-1,HDIT and HCT,NCT00288626,High-Dose Immunosuppression and Autologous Transplantation for Multiple Sclerosis (HALT MS) Study,adverse drug events
